Review_ID,Customer_ID,Email,Product,Category,Brand,Price,Rating,Review,Review_Date,Verified_Purchase,Helpful_Votes,Sentiment
208,CUST00208,customer00208@hotmail.com,Backpack,Accessories,Puma,1280.46,3.0,Okay for price,2024-01-19,No,32,Neutral
209,CUST00209,customer00209@hotmail.com,Smart Watch,Electronics,Boat,1231.0,3.0,Can be better,2024-07-22,No,49,Neutral
210,CUST00210,customer00210@yahoo.com,Face Wash,Beauty,Nike,302.55,3.0,Average product,2024-08-23,Yes,29,Neutral
211,CUST00211,customer00211@hotmail.com,Coffee Mug,Kitchen,Dell,4708.32,4.0,Very good quality,2024-04-07,No,12,Positive
212,CUST00212,customer00212@yahoo.com,Smart Watch,Electronics,Dell,3651.48,1.0,Waste of money,2024-01-22,No,18,Negative
213,CUST00213,customer00213@gmail.com,Smart Watch,Electronics,Dell,2262.11,4.0,Worth buying,2024-06-18,No,16,Positive
214,CUST00214,customer00214@outlook.com,Coffee Mug,Kitchen,HP,4528.68,1.0,Waste of money,2024-01-07,Yes,0,Negative
215,CUST00215,customer00215@outlook.com,Coffee Mug,Kitchen,HP,1220.93,3.0,Can be better,2024-12-19,No,50,Neutral
216,CUST00216,customer00216@yahoo.com,Smart Watch,Electronics,Dell,3903.04,3.0,Average product,2024-11-23,No,40,Neutral
217,CUST00217,customer00217@yahoo.com,Bluetooth Speaker,Electronics,Boat,4660.15,4.0, Happy with purchase ,2024-11-02,No,10,Positive
218,CUST00218,customer00218@gmail.com,Bluetooth Speaker,Electronics,Dell,862.84,2.0,waste of money,2024-02-11,No,9,Negative
219,CUST00219,customer00219@hotmail.com,Backpack,Accessories,Sony,2290.92,3.0,Can be better,2024-08-15,No,14,Neutral
220,CUST00220,customer00220@hotmail.com,Backpack,Accessories,Puma,833.11,1.0,Product damaged,2024-09-05,Yes,26,Negative
221,CUST00221,customer00221@outlook.com,Coffee Mug,Kitchen,Sony,409.46,2.0,Waste of money,2024-09-05,No,28,Negative
222,CUST00222,customer00222@gmail.com,Laptop Bag,Accessories,Boat,2204.79,5.0,Very good quality,2024-03-21,No,13,Positive
223,CUST00223,customer00223@outlook.com,Face Wash,Beauty,Dell,1840.05,4.0, Excellent product ,2024-07-15,No,36,Positive
224,CUST00224,customer00224@gmail.com,Coffee Mug,Kitchen,Puma,4265.4,1.0,poor quality,2024-01-20,No,33,Negative
225,CUST00225,customer00225@yahoo.com,Backpack,Accessories,Puma,271.81,3.0,,2024-03-19,No,5,Neutral
226,CUST00226,customer00226@gmail.com,Coffee Mug,Kitchen,HP,622.61,2.0,Product damaged,2024-03-19,Yes,10,Negative
227,CUST00227,customer00227@yahoo.com,Wireless Mouse,Electronics,Boat,1286.94,,Not good,2024-06-18,No,38,Negative
228,CUST00228,customer00228@hotmail.com,Face Wash,Beauty,Nike,1571.38,3.0,Can be better,2024-08-13,No,14,Neutral
229,CUST00229,customer00229@outlook.com,Wireless Mouse,Electronics,Nike,3158.78,2.0,Very disappointed,2024-03-11,Yes,41,Negative
230,CUST00230,customer00230@hotmail.com,Face Wash,Beauty,Nike,3863.79,1.0,Waste of money,2024-07-10,No,11,Negative
231,CUST00231,customer00231@outlook.com,Backpack,Accessories,Sony,4039.97,4.0,Amazing product,2024-04-20,Yes,0,Positive
232,CUST00232,customer00232@hotmail.com,Bluetooth Speaker,Electronics,Puma,4197.57,2.0,Product damaged,2024-05-11,No,45,Negative
233,CUST00233,customer00233@hotmail.com,Bluetooth Speaker,Electronics,Sony,1974.77,3.0,Average product,2024-11-29,No,27,Neutral
234,CUST00234,customer00234@outlook.com,Laptop Bag,Accessories,Boat,4622.16,4.0,,2024-07-23,No,4,Positive
235,CUST00235,customer00235@yahoo.com,Coffee Mug,Kitchen,Dell,3576.79,2.0, Very disappointed ,2024-05-08,No,50,Negative
236,CUST00236,customer00236@hotmail.com,Wireless Mouse,Electronics,HP,3829.48,3.0,,2024-10-17,Yes,45,Neutral
237,CUST00237,customer00237@hotmail.com,Running Shoes,Fashion,Puma,2543.02,2.0, Waste of money ,2024-04-01,Yes,4,Negative
238,CUST00238,customer00238@gmail.com,Wireless Mouse,Electronics,Puma,4014.53,2.0,Waste of money,2024-01-23,Yes,30,Negative
239,CUST00239,customer00239@gmail.com,Bluetooth Speaker,Electronics,HP,515.35,1.0,Not good,2024-03-20,No,3,Negative
240,CUST00240,customer00240@yahoo.com,Bluetooth Speaker,Electronics,Puma,3887.5,5.0,Worth buying,2024-03-04,Yes,39,Positive
241,CUST00241,customer00241@hotmail.com,Smart Watch,Electronics,Dell,937.98,1.0,Very disappointed,2024-10-05,No,28,Negative
242,CUST00242,customer00242@gmail.com,Bluetooth Speaker,Electronics,Nike,921.91,2.0,,2024-04-21,No,5,Negative
243,CUST00243,customer00243@outlook.com,Laptop Bag,Accessories,Puma,553.67,3.0,Can be better,2024-11-10,No,14,Neutral
244,CUST00244,customer00244@outlook.com,Backpack,Accessories,HP,2701.36,5.0,Very good quality,2024-12-07,No,12,Positive
245,CUST00245,customer00245@hotmail.com,Bluetooth Speaker,Electronics,,844.95,1.0,Waste of money,2024-09-10,No,35,Negative
246,CUST00246,customer00246@gmail.com,Backpack,Accessories,Nike,2198.61,5.0,Worth buying,2024-03-26,No,46,Positive
247,CUST00247,customer00247@outlook.com,Wireless Mouse,Electronics,Nike,284.58,3.0,Okay for price,2024-07-01,No,17,Neutral
248,CUST00248,customer00248@outlook.com,Running Shoes,Fashion,Puma,2759.34,5.0,Very good quality,2024-02-12,Yes,27,Positive
249,CUST00249,customer00249@yahoo.com,Laptop Bag,Accessories,HP,2734.77,1.0,Very disappointed,2024-12-20,No,50,Negative
250,CUST00250,customer00250@yahoo.com,Wireless Mouse,Electronics,,2988.69,4.0,Very good quality,2024-02-24,Yes,43,Positive
251,CUST00251,customer00251@hotmail.com,Bluetooth Speaker,Electronics,Nike,1026.81,4.0, Amazing product ,2024-03-01,Yes,23,Positive
252,CUST00252,customer00252@yahoo.com,Face Wash,Beauty,Boat,435.64,5.0,Worth buying,2024-05-02,Yes,10,Positive
253,CUST00253,customer00253@hotmail.com,Coffee Mug,Kitchen,Sony,4801.45,4.0,Worth buying,2024-08-11,Yes,48,Positive
254,CUST00254,customer00254@hotmail.com,Running Shoes,Fashion,Puma,4741.08,4.0,Very good quality,2024-04-23,Yes,49,Positive
255,CUST00255,customer00255@yahoo.com,Running Shoes,Fashion,HP,1204.67,1.0,,2024-12-08,Yes,11,Negative
256,CUST00256,customer00256@yahoo.com,Bluetooth Speaker,Electronics,HP,4809.56,3.0,Okay for price,2024-03-11,No,2,Neutral
257,CUST00257,customer00257@gmail.com,Coffee Mug,Kitchen,Puma,2958.97,4.0,Amazing product,2024-10-14,Yes,15,Positive
258,CUST00258,customer00258@yahoo.com,Bluetooth Speaker,Electronics,HP,3312.1,3.0,Can be better,2024-06-04,No,17,Neutral
259,CUST00259,customer00259@yahoo.com,Smart Watch,Electronics,Boat,4935.7,3.0,Can be better,2024-10-31,No,13,Neutral
260,CUST00260,customer00260@outlook.com,Backpack,Accessories,Dell,483.82,3.0,Can be better,2024-10-31,Yes,27,Neutral
261,CUST00261,customer00261@outlook.com,Smart Watch,Electronics,Dell,595.91,1.0,Product damaged,2024-10-20,No,8,Negative
262,CUST00262,customer00262@yahoo.com,Laptop Bag,Accessories,Nike,3347.46,2.0,Not good,2024-06-08,Yes,40,Negative
263,CUST00263,customer00263@yahoo.com,Bluetooth Speaker,Electronics,Dell,4818.9,1.0,Very disappointed,2024-04-04,No,36,Negative
264,CUST00264,customer00264@gmail.com,Running Shoes,Fashion,Puma,1852.31,5.0,Happy with purchase,2024-03-25,No,3,Positive
265,CUST00265,customer00265@yahoo.com,Bluetooth Speaker,Electronics,HP,4845.23,3.0,Okay for price,2024-10-17,No,13,Neutral
266,CUST00266,customer00266@yahoo.com,Laptop Bag,Accessories,Puma,3574.13,3.0,Average product,2024-05-12,No,24,Neutral
267,CUST00267,customer00267@hotmail.com,Bluetooth Speaker,Electronics,Boat,3963.43,3.0,Okay for price,2024-08-05,No,40,Neutral
268,CUST00268,customer00268@outlook.com,Laptop Bag,Accessories,Puma,867.81,2.0,Waste of money,2024-01-29,No,39,Negative
269,CUST00269,customer00269@gmail.com,Bluetooth Speaker,Electronics,Puma,654.98,3.0,Okay for price,2024-07-22,Yes,36,Neutral
270,CUST00270,customer00270@outlook.com,Wireless Mouse,Electronics,Boat,4756.15,5.0,Excellent product,2024-01-13,No,12,Positive
271,CUST00271,customer00271@hotmail.com,Bluetooth Speaker,Electronics,Nike,885.28,2.0,Waste of money,2024-02-02,No,43,Negative
272,CUST00272,customer00272@yahoo.com,Laptop Bag,Accessories,Puma,2254.6,4.0,Happy with purchase,2024-06-16,Yes,20,Positive
273,CUST00273,customer00273@gmail.com,Coffee Mug,Kitchen,Nike,1386.57,3.0,Average product,2024-07-28,No,32,Neutral
274,CUST00274,customer00274@yahoo.com,Laptop Bag,Accessories,HP,3843.43,1.0,Poor quality,2024-09-07,No,34,Negative
275,CUST00275,customer00275@hotmail.com,Laptop Bag,Accessories,Boat,4401.87,4.0, Very good quality ,2024-12-02,No,47,Positive
276,CUST00276,customer00276@gmail.com,Wireless Mouse,Electronics,Dell,762.05,4.0,Happy with purchase,2024-09-22,No,27,Positive
277,CUST00277,customer00277@outlook.com,Face Wash,Beauty,Nike,1970.74,4.0,,2024-09-15,No,34,Positive
278,CUST00278,customer00278@gmail.com,Coffee Mug,Kitchen,HP,2843.32,4.0,Amazing product,2024-11-24,Yes,12,Positive
279,CUST00279,customer00279@gmail.com,Laptop Bag,Accessories,Boat,277.03,5.0,Amazing product,2024-01-19,No,0,Positive
280,CUST00280,customer00280@hotmail.com,Bluetooth Speaker,Electronics,Puma,2506.93,5.0,,2024-08-09,Yes,23,Positive
281,CUST00281,customer00281@hotmail.com,Running Shoes,Fashion,Dell,1302.71,3.0,can be better,2024-12-04,Yes,17,Neutral
282,CUST00282,customer00282@hotmail.com,Running Shoes,Fashion,Boat,4594.98,3.0,Average product,2024-05-15,Yes,12,Neutral
283,CUST00283,customer00283@outlook.com,Running Shoes,Fashion,HP,3825.16,5.0,Excellent product,2024-01-20,Yes,44,Positive
284,CUST00284,customer00284@gmail.com,Wireless Mouse,Electronics,Puma,3282.46,4.0,Amazing product,2024-09-12,Yes,5,Positive
285,CUST00285,customer00285@yahoo.com,Smart Watch,Electronics,HP,910.08,5.0,Excellent product,2024-09-27,No,3,Positive
286,CUST00286,customer00286@gmail.com,Wireless Mouse,Electronics,Nike,3468.27,3.0,okay for price,2024-09-30,No,26,Neutral
287,CUST00287,customer00287@yahoo.com,Coffee Mug,Kitchen,Nike,4725.26,3.0,Average product,2024-03-02,Yes,17,Neutral
288,CUST00288,customer00288@gmail.com,Coffee Mug,Kitchen,Boat,1613.24,3.0,Okay for price,2024-09-28,No,21,Neutral
289,CUST00289,customer00289@yahoo.com,Backpack,Accessories,Boat,787.2,4.0,Worth buying,2024-05-17,Yes,18,Positive
290,CUST00290,customer00290@hotmail.com,Wireless Mouse,Electronics,Nike,1065.9,5.0,Happy with purchase,2024-05-21,No,32,Positive
291,CUST00291,customer00291@gmail.com,Smart Watch,Electronics,Puma,1526.66,3.0,Okay for price,2024-04-25,No,7,Neutral
292,CUST00292,customer00292@gmail.com,Wireless Mouse,Electronics,Nike,2947.36,1.0,Product damaged,2024-02-05,Yes,45,Negative
293,CUST00293,customer00293@outlook.com,Wireless Mouse,Electronics,,3982.04,4.0,Worth buying,2024-05-01,No,13,Positive
294,CUST00294,customer00294@outlook.com,Smart Watch,Electronics,Puma,1771.08,1.0,Product damaged,2024-08-24,No,12,Negative
295,CUST00295,customer00295@outlook.com,Smart Watch,Electronics,Boat,1345.41,3.0,Can be better,2024-03-01,Yes,45,Neutral
296,CUST00296,customer00296@outlook.com,Face Wash,Beauty,Puma,4705.56,,Okay for price,2024-05-03,Yes,26,Neutral
297,CUST00297,customer00297@outlook.com,Smart Watch,Electronics,Sony,1388.87,,poor quality,2024-07-22,No,1,Negative
298,CUST00298,customer00298@gmail.com,Backpack,Accessories,Dell,1707.68,3.0,Okay for price,2024-11-17,No,44,Neutral
299,CUST00299,customer00299@outlook.com,Coffee Mug,Kitchen,Sony,812.42,2.0,Very disappointed,2024-08-18,Yes,35,Negative
300,CUST00300,customer00300@gmail.com,Laptop Bag,Accessories,Sony,300.86,1.0,Product damaged,2024-09-28,No,47,Negative
301,CUST00301,customer00301@gmail.com,Bluetooth Speaker,Electronics,Sony,1796.07,5.0,Happy with purchase,2024-06-08,Yes,37,Positive
302,CUST00302,customer00302@outlook.com,Backpack,Accessories,Nike,3974.91,1.0,Product damaged,2024-07-13,No,27,Negative
303,CUST00303,customer00303@gmail.com,Wireless Mouse,Electronics,Boat,2550.41,3.0,Okay for price,2024-08-29,No,6,Neutral
304,CUST00304,customer00304@yahoo.com,Running Shoes,Fashion,Puma,3854.05,2.0,Poor quality,2024-02-12,No,4,Negative
305,CUST00305,customer00305@hotmail.com,Coffee Mug,Kitchen,HP,532.24,1.0,Poor quality,2024-10-05,No,21,Negative
306,CUST00306,customer00306@outlook.com,Wireless Mouse,Electronics,Boat,1102.44,,Happy with purchase,2024-09-08,Yes,16,Positive
307,CUST00307,customer00307@outlook.com,Face Wash,Beauty,Puma,1593.09,4.0,Happy with purchase,2024-11-21,No,38,Positive
308,CUST00308,customer00308@yahoo.com,Running Shoes,Fashion,HP,1231.67,2.0,Product damaged,2024-07-16,No,23,Negative
309,CUST00309,customer00309@gmail.com,Laptop Bag,Accessories,Sony,3451.5,2.0,waste of money,2024-01-03,No,11,Negative
310,CUST00310,customer00310@gmail.com,Coffee Mug,Kitchen,Boat,2013.19,,Waste of money,2024-05-09,No,20,Negative
311,CUST00311,customer00311@hotmail.com,Bluetooth Speaker,Electronics,Nike,1863.08,4.0,,2024-05-14,No,5,Positive
312,CUST00312,customer00312@outlook.com,Smart Watch,Electronics,Puma,1796.03,5.0,Amazing product,2024-01-10,No,12,Positive
313,CUST00313,customer00313@gmail.com,Face Wash,Beauty,Boat,1369.76,5.0,worth buying,2024-01-07,No,26,Positive
314,CUST00314,customer00314@yahoo.com,Coffee Mug,Kitchen,Dell,4874.13,3.0,Can be better,2024-06-18,Yes,2,Neutral
315,CUST00315,customer00315@yahoo.com,Face Wash,Beauty,Dell,1210.36,1.0,Poor quality,2024-06-27,No,4,Negative
316,CUST00316,customer00316@hotmail.com,Wireless Mouse,Electronics,Boat,329.61,5.0,,2024-01-31,No,20,Positive
317,CUST00317,customer00317@hotmail.com,Bluetooth Speaker,Electronics,Nike,1417.25,1.0,Product damaged,2024-05-15,Yes,49,Negative
318,CUST00318,customer00318@yahoo.com,Smart Watch,Electronics,Boat,1266.6,4.0,Very good quality,2024-05-13,Yes,23,Positive
319,CUST00319,customer00319@gmail.com,Running Shoes,Fashion,Dell,531.66,2.0,poor quality,2024-10-10,Yes,6,Negative
320,CUST00320,customer00320@yahoo.com,Backpack,Accessories,Sony,2514.5,3.0,Average product,2024-02-07,Yes,5,Neutral
321,CUST00321,customer00321@gmail.com,Smart Watch,Electronics,Dell,2453.24,2.0, Very disappointed ,2024-10-17,Yes,13,Negative
322,CUST00322,customer00322@gmail.com,Laptop Bag,Accessories,Sony,2230.15,2.0,Not good,2024-07-21,No,1,Negative
323,CUST00323,customer00323@hotmail.com,Laptop Bag,Accessories,Boat,1829.23,1.0,Product damaged,2024-04-21,Yes,38,Negative
324,CUST00324,customer00324@hotmail.com,Running Shoes,Fashion,Nike,4521.55,5.0,Amazing product,2024-07-09,No,31,Positive
325,CUST00325,customer00325@outlook.com,Laptop Bag,Accessories,Sony,1888.37,5.0, Amazing product ,2024-10-30,Yes,41,Positive
326,CUST00326,customer00326@yahoo.com,Face Wash,Beauty,HP,2005.2,1.0,Very disappointed,2024-06-07,Yes,30,Negative
327,CUST00327,customer00327@hotmail.com,Laptop Bag,Accessories,Boat,4858.97,3.0, Okay for price ,2024-09-07,Yes,1,Neutral
328,CUST00328,customer00328@outlook.com,Running Shoes,Fashion,Boat,680.25,3.0,Can be better,2024-02-07,No,22,Neutral
329,CUST00329,customer00329@yahoo.com,Face Wash,Beauty,Nike,3563.53,5.0,Happy with purchase,2024-12-24,Yes,27,Positive
330,CUST00330,customer00330@hotmail.com,Bluetooth Speaker,Electronics,Nike,2440.33,5.0,Happy with purchase,2024-09-20,Yes,1,Positive
331,CUST00331,customer00331@yahoo.com,Backpack,Accessories,HP,3654.03,2.0,Very disappointed,2024-08-07,Yes,7,Negative
332,CUST00332,customer00332@yahoo.com,Coffee Mug,Kitchen,Sony,2286.06,5.0,Amazing product,2024-07-29,Yes,46,Positive
333,CUST00333,customer00333@outlook.com,Wireless Mouse,Electronics,Puma,2887.81,1.0,Waste of money,2024-10-05,No,35,Negative
334,CUST00334,customer00334@yahoo.com,Laptop Bag,Accessories,HP,3831.97,4.0,Worth buying,2024-01-05,No,6,Positive
335,CUST00335,customer00335@hotmail.com,Bluetooth Speaker,Electronics,Dell,817.06,2.0,Waste of money,2024-06-29,Yes,3,Negative
336,CUST00336,customer00336@outlook.com,Face Wash,Beauty,HP,4910.49,5.0,Excellent product,2024-03-17,Yes,15,Positive
337,CUST00337,customer00337@yahoo.com,Laptop Bag,Accessories,Boat,3913.62,4.0,Very good quality,2024-07-29,No,39,Positive
338,CUST00338,customer00338@yahoo.com,Smart Watch,Electronics,Sony,1200.14,1.0,Poor quality,2024-11-23,Yes,14,Negative
339,CUST00339,customer00339@outlook.com,Backpack,Accessories,Dell,4457.52,3.0,Can be better,2024-08-26,Yes,48,Neutral
340,CUST00340,customer00340@yahoo.com,Smart Watch,Electronics,Puma,428.46,1.0,Not good,2024-09-03,Yes,37,Negative
341,CUST00341,customer00341@gmail.com,Smart Watch,Electronics,Dell,4334.84,4.0,happy with purchase,2024-02-08,No,45,Positive
342,CUST00342,customer00342@outlook.com,Smart Watch,Electronics,HP,1834.23,3.0,okay for price,2024-01-10,Yes,8,Neutral
343,CUST00343,customer00343@outlook.com,Coffee Mug,Kitchen,Sony,1783.86,3.0,Can be better,2024-01-12,Yes,41,Neutral
344,CUST00344,customer00344@gmail.com,Laptop Bag,Accessories,Puma,3293.03,5.0,Excellent product,2024-02-14,Yes,2,Positive
345,CUST00345,customer00345@gmail.com,Face Wash,Beauty,Nike,495.55,,Can be better,2024-08-17,No,30,Neutral
346,CUST00346,customer00346@hotmail.com,Face Wash,Beauty,Nike,4045.83,1.0,Product damaged,2024-08-21,Yes,9,Negative
347,CUST00347,customer00347@gmail.com,Backpack,Accessories,Dell,994.07,5.0,Very good quality,2024-04-27,Yes,35,Positive
348,CUST00348,customer00348@outlook.com,Smart Watch,Electronics,Boat,2014.05,2.0,Waste of money,2024-02-11,No,15,Negative
349,CUST00349,customer00349@hotmail.com,Face Wash,Beauty,Nike,1302.42,5.0,Very good quality,2024-10-14,No,45,Positive
350,CUST00350,customer00350@outlook.com,Wireless Mouse,Electronics,Boat,4965.36,1.0,Very disappointed,2024-01-06,Yes,47,Negative
351,CUST00351,customer00351@yahoo.com,Running Shoes,Fashion,HP,3231.67,1.0,Very disappointed,2024-09-11,No,23,Negative
352,CUST00352,customer00352@hotmail.com,Laptop Bag,Accessories,HP,4568.35,4.0,Happy with purchase,2024-11-23,Yes,36,Positive
353,CUST00353,customer00353@hotmail.com,Bluetooth Speaker,Electronics,Puma,2356.96,2.0, Poor quality ,2024-02-10,No,8,Negative
354,CUST00354,customer00354@hotmail.com,Smart Watch,Electronics,Puma,396.76,3.0,Average product,2024-12-09,Yes,0,Neutral
355,CUST00355,customer00355@outlook.com,Running Shoes,Fashion,Puma,522.29,,Poor quality,2024-03-05,No,43,Negative
356,CUST00356,customer00356@outlook.com,Smart Watch,Electronics,Sony,3626.5,4.0,,2024-02-22,Yes,28,Positive
357,CUST00357,customer00357@hotmail.com,Running Shoes,Fashion,Dell,4921.48,4.0,Excellent product,2024-12-19,No,16,Positive
358,CUST00358,customer00358@hotmail.com,Laptop Bag,Accessories,Nike,1426.26,5.0,Excellent product,2024-12-07,Yes,14,Positive
359,CUST00359,customer00359@outlook.com,Face Wash,Beauty,Boat,3933.02,5.0,,2024-02-27,Yes,6,Positive
360,CUST00360,customer00360@outlook.com,Coffee Mug,Kitchen,Sony,1579.93,1.0,not good,2024-12-06,No,50,Negative
361,CUST00361,customer00361@gmail.com,Coffee Mug,Kitchen,Puma,1839.07,1.0,Product damaged,2024-12-28,Yes,26,Negative
362,CUST00362,customer00362@hotmail.com,Wireless Mouse,Electronics,HP,3587.48,5.0,Worth buying,2024-10-26,No,22,Positive
363,CUST00363,customer00363@outlook.com,Coffee Mug,Kitchen,Nike,4296.64,1.0,Not good,2024-11-08,No,24,Negative
364,CUST00364,customer00364@yahoo.com,Laptop Bag,Accessories,,1830.36,4.0,Worth buying,2024-06-22,Yes,32,Positive
365,CUST00365,customer00365@gmail.com,Smart Watch,Electronics,HP,4584.22,1.0,Product damaged,2024-02-13,Yes,26,Negative
366,CUST00366,customer00366@hotmail.com,Bluetooth Speaker,Electronics,Sony,3563.07,4.0,Excellent product,2024-08-14,No,18,Positive
367,CUST00367,customer00367@outlook.com,Smart Watch,Electronics,Boat,4686.09,5.0,Very good quality,2024-02-07,No,28,Positive
368,CUST00368,customer00368@gmail.com,Wireless Mouse,Electronics,HP,1457.3,5.0,Excellent product,2024-05-19,Yes,33,Positive
369,CUST00369,customer00369@outlook.com,Running Shoes,Fashion,HP,1732.63,1.0,,2024-02-23,Yes,43,Negative
370,CUST00370,customer00370@yahoo.com,Coffee Mug,Kitchen,Dell,947.84,1.0,Product damaged,2024-11-27,Yes,44,Negative
371,CUST00371,customer00371@hotmail.com,Laptop Bag,Accessories,Boat,4269.36,1.0,Waste of money,2024-05-10,No,12,Negative
372,CUST00372,customer00372@hotmail.com,Smart Watch,Electronics,,1275.93,4.0,Excellent product,2024-10-06,Yes,40,Positive
373,CUST00373,customer00373@gmail.com,Face Wash,Beauty,Puma,3949.22,4.0,Amazing product,2024-02-05,Yes,29,Positive
374,CUST00374,customer00374@hotmail.com,Bluetooth Speaker,Electronics,Sony,4840.43,5.0,Worth buying,2024-01-25,Yes,7,Positive
375,CUST00375,customer00375@gmail.com,Smart Watch,Electronics,Puma,4747.71,2.0,Very disappointed,2024-12-31,No,47,Negative
376,CUST00376,customer00376@yahoo.com,Wireless Mouse,Electronics,Dell,4914.11,5.0,Worth buying,2024-09-11,Yes,9,Positive
